mean,median,min,max,01,05,10,99,95,90
3745.3856302181434,3773.219073441233,177.09319644578136,7313.547084380896,1122.0506087768088,1737.0705925852164,2114.9691465889314,6530.7608485767005,5728.116498602715,5324.693299664366
3752.9278887904843,3718.8874353849797,349.2231951286749,7672.578256768436,1001.332598820311,1892.2553077412715,2241.2861799104567,6501.561637188535,5687.4213352137285,5289.169073972641
3672.1738171394486,3721.0039664138467,262.32848576938704,7451.659905949584,996.5202958177275,1724.427701266711,2123.959722787285,6184.141437757108,5578.798730591754,5183.729510349047
3632.7556863987315,3614.3689742177094,246.5453385104288,8210.390349518038,882.9653852278933,1704.7458149709114,2134.4326553709543,6505.436931551121,5508.620066582306,5186.848142727369
3684.9171333275212,3639.1219846746462,91.89207134235494,8610.132268654379,1085.4445894225457,1777.9751210035706,2109.8851805895974,6638.113778372452,5755.538322067985,5359.785262952351
3574.8632909396456,3615.5407198678486,229.93811701209233,7106.403317042317,780.61597298593,1606.1992049874002,2035.1327479789613,6038.627978895864,5538.231237048625,5024.812460517091
3537.3487183293705,3478.6958472436063,59.78280877400357,6794.077640037527,957.1506428605433,1637.1548922535617,2084.0595489534476,6114.290890071524,5457.315647700905,5013.133144652187
3529.6927549206994,3520.934432877232,101.86866278141588,8011.952200408779,922.5561703276586,1712.3217516834543,2112.6401095263723,6397.551198656977,5450.524064839035,4934.320707491842
3488.092497965196,3516.224264784507,153.16666927880897,7259.61610925704,826.441013951049,1507.263319389266,1940.9353458979172,6194.85093675942,5484.968146333138,4998.540953296796
3386.4280342382763,3390.9134754982597,60.950883167044594,6606.6987873349035,754.6926764482346,1449.9767554286354,1906.4977395257295,5832.022490762756,5225.426116527528,4842.9060057932265
3415.6101026376045,3472.585161785076,283.3422731454716,6696.862682087032,720.0728735919276,1402.5067513600627,1878.4758368690839,6121.144952964889,5312.564333691659,4942.99145115619
3346.384409413032,3349.9522068607503,37.88017283537192,8451.460379876928,843.5510866360115,1560.4139456415112,1838.8491173285554,5927.495393325986,5192.370694642084,4825.143474227016
3314.107150850567,3289.640872005778,204.00375409773096,7333.488515712266,791.6700246878786,1497.5260360535958,1806.5837330494724,6058.886246879356,5284.087567493051,4894.1507631827635
3248.3027893486214,3272.449785363389,59.31551642618888,6674.115395929826,544.3770132179876,1208.585535178182,1692.6522586116982,5805.6495691415375,5193.7061150220225,4766.0924460648475
3264.566557934678,3271.9546974805753,359.3641156255744,8165.296302006437,795.6999369830071,1369.690458349636,1697.5464496704546,6080.884251014787,5149.749241229292,4722.088326958663
3191.020204971052,3140.486169333748,0.17810387836334485,7812.297720932791,637.0967197560144,1458.7826938216408,1758.1710534038223,5985.679768296897,5194.408189770672,4650.956329425947
3161.0220286705094,3205.8795426944,69.39023706263833,6786.472783613659,620.7493755350583,1225.8927855217603,1685.7869035785936,5759.369229165563,5036.42489959803,4581.036846648662
3184.0617433762027,3161.9519676314444,3.3571589746170503,6761.119251852007,481.2865427968549,1216.0838748896185,1565.7151228189337,5866.172519881451,5086.824239858621,4656.759137987754
3115.048670823862,3088.087099729454,57.69647658618169,7457.757900138983,474.2428106940448,1157.5892507668918,1596.9701469059992,5856.518745862889,5138.733164608407,4766.842152887618
2995.9531815848995,2981.847323245571,85.4108580754928,6791.653581113105,578.8422582438718,1073.8130971827427,1478.73340429898,5591.837556001316,4816.29237904297,4433.788895289748
3080.7248302247353,3057.480309859095,29.29126371568873,7038.6993669443245,611.1254210538461,1130.9989656287337,1564.0851318756302,5940.47741169216,4973.843040104813,4563.5224819088435
3474.9673269439004,3493.2917971369093,303.967895210355,7134.201613730047,676.3297142792671,1605.2062483684851,2022.764869900825,5890.704503201741,5271.344452644929,4929.240977324665
3528.4912417848786,3525.04038226411,154.89633911436886,7761.9295213569685,988.1148972581195,1648.7042917118295,2027.8475858372783,6216.269496569411,5454.060202849552,5049.1796944029165
3456.67179733602,3410.7337361487666,165.53300972575198,6402.00603336669,802.9616773705496,1643.9006215918887,2110.987888946381,6186.367650126218,5329.067973058943,4896.877253700256
3419.762004963975,3401.347191440399,185.2726982444333,6639.853986035823,627.5801470808058,1458.1408189065532,1907.1311382505367,6032.524530956127,5334.105326832847,4873.872912958672
3436.254297959378,3433.8651014406646,521.2059256969105,7427.604395980061,876.680716908365,1568.143492550374,2043.489982862634,5900.62006279099,5283.05601413364,4889.56936050348
3344.341396710805,3360.3166398529224,181.24977061367872,7778.973037683334,731.5844102907398,1380.8139597127986,1778.3543381352924,6198.166695078196,5374.297780603181,4920.907930987611
3299.244518543551,3285.12611646651,36.029076504662044,7231.883836795892,752.4004523765545,1409.1675065302927,1828.5892774894646,5786.205883910248,5236.117339209209,4766.207357601139
3275.2070593784806,3226.1593701888755,5.644740568642192,6775.795087204187,689.4720971109423,1400.06922273408,1796.975157183563,6154.8546850715275,5248.308649211009,4736.773646505864
3241.7761864826352,3237.5265492128333,85.67883861721248,6892.453355666185,639.4642683465898,1339.0364583530775,1771.1984221493053,5934.9120857127355,5118.162313633103,4704.948807452374
3138.0891052839115,3169.99283330216,3.5193058012732763,6587.111741818404,323.06631178011105,1143.5179544769794,1576.620913682694,5743.725308461747,5021.579551569852,4619.643909881528
3209.5756600411287,3217.1694388332257,51.181261300858296,7092.002633086928,634.3154424880802,1284.3252487227035,1726.1614783850982,5976.896731333088,5156.871851874263,4737.668928185603
3183.70910052906,3188.1488968346102,64.00870487293241,6759.019601786325,641.0153821104349,1327.5568133562863,1722.782021025298,5891.083360446952,5049.624269130141,4637.922156868566
3176.87837760197,3146.5350714484475,46.275134758276636,7020.007877163205,473.57775312305046,1254.9344608680938,1651.0249093240225,5915.477563626515,5264.366131388025,4747.736156742555
3084.2371426142636,3111.4313938379582,16.734591328160604,6852.601355989638,525.5998276035122,1228.8993507636267,1568.950892503325,5723.598124664785,4963.671810871552,4525.031230894634
3093.791680543871,3126.9251393238483,229.10225249504174,7313.823330796428,610.8240388944854,1237.615737712934,1522.1185885892749,5796.647669751562,5017.694469849063,4693.294744542468
3029.1323691864814,2995.390502077051,59.85199550215202,7002.783232963653,413.6756114101912,1177.495265111206,1570.1829298492223,5724.914534296731,4855.991137259097,4507.518613061597
2942.0843679656073,2909.755756722912,9.781407189526362,6656.746742939016,325.41489398062356,1090.5896889460216,1484.9962948284578,5668.837305897299,4920.690826267623,4417.920677787233
2949.6777432028653,2953.23147521412,6.005475326094256,6135.495034119047,426.36704305235946,1076.4255275543273,1520.0221550508725,5568.888575628988,4776.471851544787,4432.584403401828
2908.767247876452,2898.852103265396,34.557967392408045,6192.040200984037,366.84193015865327,1073.240345047751,1480.6042909542673,5323.023591850221,4785.140565482704,4365.051962629762
2884.4597088677137,2857.484868119135,116.2252843808169,6628.703290419125,396.7518445916468,1059.4483544275733,1461.3062886028667,5608.762069278922,4715.37688844562,4342.050279274566
2853.653068260508,2837.4530834543903,64.7876668056374,6486.130282790748,343.7326397492202,868.4517179136215,1339.1722137513311,5604.3729792731965,4855.673365628432,4403.87792971305
2781.2513434766893,2777.4023375338247,26.273147677998168,6876.301401279399,291.6452107771589,956.4490595985818,1298.3197532115305,5534.592940639229,4711.215569528558,4295.399852114153
2771.34149891716,2752.6940422700636,13.085558000126184,6079.782859196914,218.82740853493394,842.6542020265367,1326.8813929581843,5592.543763540717,4743.020389064619,4314.575158087143
2746.64871557078,2701.0757683159713,20.460369412779983,6559.495803366124,264.321721344601,883.4320168550424,1311.5562699621994,5455.492135208584,4689.2457973762885,4265.88197851442
2771.7513950593284,2799.2122580983314,42.082897462235906,6356.858206714967,348.98037478220726,906.5004273070728,1274.5732603522426,5434.9299098793745,4585.499634617624,4223.145999260563
2667.3988883892143,2665.291814946997,113.24013917754701,6166.783314451575,277.81946468230365,722.9282915949404,1160.9543288976517,5328.382628752988,4564.802796157116,4166.546363120458
2607.223291004374,2593.956581986831,0.9218559191690474,6200.165991182712,228.10408541988699,791.7178616180164,1160.6180789560526,5247.642806774862,4487.58177847306,4055.5086221310353
2565.3281081126406,2540.799092153312,33.11329597090253,6180.635769064256,230.5619752620348,661.2104902800578,1086.8455859419992,5251.4784907028015,4450.9910297374445,4008.321422715888
2533.2272379606225,2512.154210113985,7.199746192719886,6117.164730515202,273.5940676824532,729.4039296006044,1164.0342972201863,5109.935760857673,4454.356416230316,3966.205133270941
2527.328535367251,2504.300875780279,85.8051383778029,5913.835588363078,234.23475086182066,702.8295628868328,1029.641559136779,5254.212696110672,4465.115585468565,4053.196973382096
2489.8677752976487,2471.5380457774327,1.5556792974252858,6469.931146836017,219.64959785792854,637.0453202515381,990.994416722441,5289.796591730681,4417.050755317099,3990.2768187174734
2440.4139222955637,2445.384973900618,4.856116916721021,6498.639914527779,175.43944252375832,576.8258143454084,882.7982623669748,5098.810563393176,4366.772905648271,3968.762864475445
2406.5459169704914,2383.9582400996305,32.619903810184496,5872.048074180378,258.90535584398606,631.922019919069,976.84241601642,4983.580842866811,4339.0997980431175,3927.322667730882
2391.935901976385,2321.1006837563255,33.04150310341538,6546.198049678582,167.32908586822188,617.4467392970256,976.3200444149389,4945.567944025195,4249.740759703152,3915.3221600900933
2390.8511266606265,2446.5413878641334,28.596002706229683,6090.3731934487305,179.58105293200802,561.8871370871566,886.5751858262416,5143.16461104868,4261.435261154809,3868.9565031669395
2412.3559607924026,2354.201895673627,24.27527410154744,6721.64217317108,161.8528552692671,648.0880074837589,949.4210005132668,5207.681753732255,4371.382969999921,3962.631015989388
2304.37828372725,2237.329256351455,3.5914680362316176,6330.841753351779,156.23552985612878,589.1198438112839,943.377942847988,4831.42266507712,4185.227454304436,3741.204143259007
2254.18134057868,2168.9952211673044,24.13095870599591,6728.735300423947,173.9281093912972,464.4524936556459,833.8823435698356,4978.010826083896,4185.1848086477685,3794.9752452822318
2230.679836336846,2189.0596003456358,2.5949797974221838,5550.566417884731,187.01992454547195,529.4877380556826,844.2676755550813,4655.034614929154,4018.9265306352513,3592.756785836567
2237.513486806137,2156.4533371139796,95.08200631599016,6266.473546262165,228.35876146089018,565.509575937238,832.110671884876,4796.8016880197865,4093.08794714427,3690.6749807150304
2150.339619882517,2102.6348993633637,6.840990213180021,6355.523533461153,100.10442511731615,522.7641276719834,783.5881429850039,4850.102842075098,3911.013812514214,3518.841421050909
2186.6979903889196,2160.4326986724027,17.47730607673884,5749.866134818329,115.69348658609131,479.24148045010025,752.5616772302899,4946.022218334774,4015.053947783836,3566.049671789749
2111.022187948845,2061.2230884419455,6.598247421838323,5580.80541118027,104.44064923052142,383.0047902538676,693.3749231172158,4916.344901543952,3995.745066446308,3536.73312873139
2091.3030977633725,2060.0505465758806,11.789715148987852,6111.074672510772,167.02340873006213,478.5908745496365,741.8896931098227,4722.818913509057,3916.650643011622,3452.912590744178
1999.5296455050755,1942.1042884112394,16.726848747003032,5552.936723470637,98.56230117126732,380.17736205227345,702.1348472336992,4638.1732752213475,3663.035825050984,3363.045096908387
2040.3902417093661,2002.299509106662,0.5670824315084246,5863.972212362785,62.48540856335837,284.21837741756207,553.239436584531,4638.501214990215,3869.6606019667975,3490.0018240875042
1992.2803811457054,1915.3874634633771,1.9142601317516892,6317.401770000004,79.68556990437516,346.4246344855678,602.7706831532736,4696.365004335955,3863.7950097780304,3473.8231967118113
1991.9603654646737,1923.3545546611585,15.706127643341006,5476.084206267678,114.29020490172447,392.8044160278639,605.1780798825229,4452.240700586699,3768.33206878859,3410.9021630120915
1914.196874643541,1880.6367704048923,13.148352720252888,5738.407212149085,81.54351937352513,345.26146942574303,617.2047680797963,4370.164416232325,3748.033542289447,3275.797289484858
1938.7580829522317,1875.7499407689297,5.18822475477873,5355.664336133732,103.62475359593756,375.9727550932665,618.0471204590564,4477.86527671171,3869.3355532438645,3345.210577465931
1884.1268255374268,1763.4271142263333,0.7088116236227506,5417.35642492962,88.68193473840016,408.57911229507107,592.9145950263601,4473.967272389722,3815.850539278651,3360.3197046507985
